adsId,monthlyRent
99970582,1000
97698558,1000
99723227,1000
100743978,1000
100417928,1000
96257432,1000
100801769,1000
99864348,1000
100706473,1000
100747030,1000
98240405,1000
99930982,1000
100589923,1000
100075506,1000
99778276,1000
99920227,1000
99051395,1000
100494827,1000
100622840,1000
100319242,1000
100191854,1000
98835831,1000
100238034,1000
100720567,1000
99883264,1000
100748310,1000
100839438,1000
97799138,1000
100260413,1000
99923704,1000
100357747,1000
100233992,1000
99852000,1000
100076465,1000
99776111,1000
100735687,1000
99602941,1000
100069420,1000
100607377,1000
100846829,1000
97896787,1000
98310073,1000
100555332,1000
100837750,1000
100000003,1000
100296111,1000
99551302,1000
100849855,1000
100171032,1000
100126258,1000
100288630,1000
100813416,1000
100725491,1000
99957973,1000
100801168,1000
100597194,1000
99929810,1000
97106158,1000
100666394,1000
100623956,1000
99211593,1000
100735942,1000
100760826,1000
100496581,1000
99938574,1000
100722429,1000
100837161,1000
100852955,1000
99969536,1000
98552571,1000
100800767,1000
100523344,1000
100500083,1000
100520034,1000
100510920,1000
100548826,1000
99934333,1000
100766380,1000
100500241,1000
100543223,1000
100077875,1000
99567639,1000
99863509,1000
100649873,1000
99859507,1000
100515361,1000
100567109,1000
100548160,1000
99298101,1000
76323003,1000
100568069,1000
100447443,1000
100772283,1000
100555017,1000
99503063,1000
100211516,1000
96869923,1000
93296867,1000
100241652,1000
100774613,1000
99738909,1000
99942579,1000
99964728,1000
100776787,1000
100776976,1000
100531841,1000
99757258,1000
100278952,1000
100713905,1000
100778135,1000
100175590,1000
100212170,1000
100548417,1000
100126192,1000
100678994,1000
100284137,1000
100270633,1000
99803115,1000
100651686,1000
100750011,1000
100495176,1000
99860057,1000
99958171,1000
100835687,1000
100358517,1000
100813400,1000
100599603,1000
100539034,1000
100642105,1000
99813422,1000
100657932,1000
100610170,1000
100569896,1000
100241670,1000
100317081,1000
100793087,1000
100251258,1000
99749271,1000
99859772,1000
100785991,1000
98781398,1000
100102205,1000
100666023,1000
99754524,1000
99061414,1000
96267391,1000
100366576,1000
100788338,1000
100763085,1000
97107881,1000
99974142,1000
100690296,1000
99339770,1000
100664717,1000
100788898,1000
100789027,1000
97755100,1000
99761657,1000
100293104,1000
99190464,1000
99266898,1000
99743417,1000
100449379,1000
100137192,1000
98293858,1000
100505802,1000
100790731,1000
100288231,1000
100289718,1000
100701917,1000
99794071,1000
100664154,1000
100558850,1000
99961824,1000
99025672,1000
100793495,1000
100793314,1000
100123824,1000
100763087,1000
100674513,1000
100067959,1000
100813207,1000
100216567,1000
100813449,1000
100797627,1000
97983682,1000
98474971,1000
100354573,1000
99669846,1000
100809999,1000
99814845,1000
98802965,1000
100763325,1000
99863667,1000
100306699,1000
100085066,1000
100696295,1000
100258528,1000
98760597,1000
100131234,1000
99475562,1000
100565288,1000
99898155,1000
97683625,1000
100828719,1000
100560137,1000
99321180,1000
100674072,1000
100801689,1000
100022574,1000
100832299,1000
100650048,1000
97639466,1000
100518250,1000
99522317,1000
99636646,1000
100702547,1000
100832766,1000
100595155,1000
91925764,1000
100803936,1000
100121116,1000
98998024,1000
100682591,1000
97914094,1000
100241711,1000
99000668,1000
100560168,1000
99627716,1000
97715420,1000
100581765,1000
100241526,1000
100748127,1000
99975162,1000
100224573,1000
100692433,1000
99975612,1000
100521273,1000
100298647,1000
99912541,1000
100834902,1000
100287760,1000
98808831,1000
100193780,1000
99485819,1000
99549804,1000
99711381,1000
100505487,1000
100046631,1000
100830611,1000
100573538,1000
100717855,1000
100672064,1000
99386822,1000
100065829,1000
99982585,1000
100814445,1000
99354395,1000
99984320,1000
100527796,1000
100267315,1000
100664484,1000
100299806,1000
100523795,1000
100730708,1000
99985211,1000
100114177,1000
100267049,1000
100207484,1000
100207425,1000
100817267,1000
99283154,1000
100064566,1000
98854847,1000
100213307,1000
100315490,1000
100734323,1000
100713055,1000
100199053,1000
100225361,1000
100492993,1000
99874264,1000
100274249,1000
100794275,1000
99770533,1000
100761644,1000
97904166,1000
87795956,1000
100475105,1000
100849764,1000
100694859,1000
100820527,1000
100807353,1000
99860593,1000
99599081,1000
100705617,1000
100794181,1000
100283419,1000
100024978,1000
100120357,1000
100616346,1000
100777370,1000
99934190,1000
99889173,1000
100291285,1000
100658882,1000
100823221,1000
100263813,1000
100563134,1000
100323128,1000
92509445,1000
100496751,1000
100824710,1000
97983668,1000
100825049,1000
98168500,1000
100826150,1000
100263567,1000
100826398,1000
100733726,1000
100701799,1000
99999991,1000
99763534,1000
100219585,1000
99766284,1000
99618272,1000
99856664,1000
100751708,1000
100656159,1000
99973939,1000
100828929,1000
99978070,1000
100093631,1000
99345498,1000
100119548,1000
100829644,1000
99902507,1000
100585057,1000
100585022,1000
100851301,1000
95850413,1000
99529891,1000
100488573,1000
100488889,1000
98298339,1000
100830661,1000
100770449,1000
100598259,1000
100397049,1000
100832492,1000
100832741,1000
100263947,1000
83973922,1000
100000528,1000
99846614,1000
100319562,1000
100593476,1000
100789623,1000
98362310,1000
100629938,1000
100629437,1000
100209947,1000
100757243,1000
97386409,1000
100490423,1000
100477220,1000
100528429,1000
100174584,1000
87212177,1000
100441121,1000
87153583,1000
100258391,1000
52702315,1000
99947300,1000
100152255,1000
100268956,1000
100496180,1000
100296105,1000
97314586,1000
99018235,1000
99018225,1000
100854071,1000
100077056,1000
100826990,1000
100642955,1000
100610335,1000
100503715,1000
100380451,1000
100232650,1000
99845244,1000
99974195,1000
100597314,1000
100560360,1000
100072155,1000
99669692,1000
100674345,1000
100210143,1000
100611054,1000
100841518,1000
100126253,1000
100300706,1000
100062235,1000
99929101,1000
100600003,1000
100628787,1000
99513392,1000
98744587,1000
86239238,1000
100701166,1000
100725535,1000
100705580,1000
100225094,1000
98305000,1000
100126124,1000
100844358,1000
100118072,1000
99189616,1000
100830335,1000
100535426,1000
99843477,1000
100313414,1000
100626637,1000
100759611,1000
100619362,1000
100102714,1000
100789868,1000
100488854,1000
100281418,1000
100780874,1000
99958533,1000
100606539,1000
100846774,1000
98734071,1000
100355019,1000
100391565,1000
100389700,1000
100024205,1000
73645511,1000
100619638,1000
100684218,1000
100619357,1000
100789527,1000
100847483,1000
99928612,1000
100847464,1000
100214199,1000
100214202,1000
100614755,1000
99735871,1000
99031632,1000
99834951,1000
100537119,1000
100849273,1000
100849218,1000
100049681,1000
100761938,1000
98884336,1000
100284199,1000
97738326,1000
100233419,1000
100747443,1000
100724365,1000
100743245,1000
99738936,1000
100721412,1000
99778054,1000
100850579,1000
100718716,1000
97253813,1000
100753608,1000
100215813,1000
100851194,1000
100710772,1000
98576907,1000
100520182,1000
100753131,1000
97039035,1000
100850517,1000
96869887,1000
100647473,1000
99266656,1000
99873013,1000
97772529,1000
100273449,1000
100505321,1000
100699856,1000
93693201,1000
100538330,1000
100035003,1000
100739402,1000
100803711,1000
97755312,1000
100854082,1000
100837525,1000
100249768,1000
99078153,1000
100627299,1000
100549278,1000
99834829,1000
99836070,1000
95083176,1000
99847465,1000
99453183,1000
100203662,1000
99003441,1000
100499445,1000
100392344,1000
100505134,1000
99380277,1000
100582183,1000
100634862,1000
99741856,1000
100535932,1000
100077059,1000
100302467,1000
100724042,1000
100240942,1000
99852025,1000
100561993,1000
100505637,1000
98952839,1000
100522171,1000
100431926,1000
100574292,1000
97896794,1000
100535769,1000
100266600,1000
100524462,1000
100527713,1000
99829624,1000
92304571,1000
99872987,1000
100582023,1000
99862095,1000
74782918,1000
99990161,1000
99768513,1000
100570223,1000
100761862,1000
100605984,1000
100576035,1000
99932790,1000
99740472,1000
99956922,1000
100744822,1000
100747978,1000
100454377,1000
100722014,1000
100851022,1000
100723313,1000
100665473,1000
100582355,1000
100294327,1000
100736117,1000
100791179,1000
100776434,1000
98794167,1000
100837083,1000
100407232,1000
100665371,1000
99628520,1000
100649859,1000
99927287,1000
100665111,1000
100649357,1000
100538482,1000
100167215,1000
99984874,1000
100371826,1000
100547086,1000
100575679,1000
99837379,1000
99514194,1000
100539052,1000
100350068,1000
100438589,1000
99778082,1000
100787487,1000
100224120,1000
100076681,1000
100664719,1000
100707465,1000
100044548,1000
100619159,1000
100721159,1000
97128792,1000
100626426,1000
100821239,1000
100713130,1000
98780444,1000
100580983,1000
100580955,1000
100643373,1000
99888761,1000
99992293,1000
100560321,1000
99431289,1000
100154435,1000
100522095,1000
100168362,1000
100496084,1000
99830284,1000
100637834,1000
100126120,1000
100518224,1000
100537864,1000
100166918,1000
98748817,1000
100145178,1000
100786839,1000
99851010,1000
100060967,1000
99938752,1000
98913641,1000
99753272,1000
100506961,1000
100488539,1000
100665711,1000
100245985,1000
100227473,1000
100037128,1000
100431899,1000
99672807,1000
100787586,1000
100042971,1000
100623215,1000
100291134,1000
100063044,1000
100751385,1000
99985163,1000
99388215,1000
99863773,1000
99662425,1000
100709072,1000
93760222,1000
100494114,1000
99929362,1000
96375785,1000
100582330,1000
100570244,1000
100785985,1000
99582433,1000
100819620,1000
99865877,1000
100648672,1000
99775301,1000
100816400,1000
100580452,1000
100067115,1000
99762395,1000
100398682,1000
98861638,1000
100630327,1000
100639270,1000
100560219,1000
99814118,1000
92935404,1000
100510448,1000
100702952,1000
100809491,1000
99976872,1000
100030056,1000
99969482,1000
98870688,1000
99705137,1000
100746968,1000
100632031,1000
99786551,1000
99868729,1000
100718885,1000
100232347,1000
98531783,1000
100226878,1000
100818793,1000
100632821,1000
100753384,1000
100592766,1000
100570211,1000
100659523,1000
99988491,1000
86303054,1000
100625294,1000
100219586,1000
100198885,1000
94710149,1000
100675732,1000
100665173,1000
100076875,1000
99876138,1000
99247194,1000
99308942,1000
100531218,1000
100624942,1000
100364144,1000
98999041,1000
100315537,1000
100459622,1000
100349865,1000
100504030,1000
100236506,1000
100705382,1000
100770323,1000
100321678,1000
98766681,1000
100753560,1000
100229958,1000
100618094,1000
100812320,1000
100073312,1000
100414503,1000
100824686,1000
100741236,1000
100088469,1000
100775435,1000
100786959,1000
99844310,1000
98974280,1000
100277183,1000
100110887,1000
100801835,1000
100495367,1000
99185009,1000
99731555,1000
100317570,1000
100601701,1000
99816028,1000
100751512,1000
99158140,1000
100499005,1000
100716204,1000
100802271,1000
100782261,1000
100650700,1000
99935788,1000
100650801,1000
100239196,1000
100144657,1000
100711379,1000
100678068,1000
99759644,1000
100226453,1000
100230710,1000
100567375,1000
100239887,1000
99824142,1000
99174212,1000
100794950,1000
99716218,1000
99487921,1000
99288348,1000
100239900,1000
100639558,1000
100093564,1000
100313885,1000
100094122,1000
96366822,1000
100092653,1000
100781080,1000
100639623,1000
99738977,1000
100618578,1000
100292223,1000
99829252,1000
100764655,1000
100780938,1000
100654636,1000
99739197,1000
100100039,1000
99174227,1000
100232435,1000
100280190,1000
100295146,1000
97504274,1000
100607195,1000
99717040,1000
100780855,1000
100657944,1000
99743009,1000
99947774,1000
100854068,1000
99660906,1000
100068807,1000
100811097,1000
100854072,1000
100576705,1000
100192162,1000
100853978,1000
100853755,1000
100646029,1000
99782175,1000
100636216,1000
99928534,1000
100463854,1000
100523879,1000
98361261,1000
100364556,1030
100717655,1030
92222541,1045
99794580,1048
100298454,1049
100298271,1049
99918190,1050
99726399,1050
99325667,1050
100593359,1050
100670175,1050
100682409,1050
100786370,1050
100772051,1050
99330750,1050
100636353,1050
100740718,1050
100710374,1050
100763008,1050
98470865,1050
99920420,1050
100741508,1050
100439629,1050
100789221,1050
100841435,1050
98270573,1050
100651406,1050
100748178,1050
100840313,1050
99418345,1050
100327755,1050
99919824,1050
97864774,1050
100198490,1050
97474988,1050
100058175,1050
100649385,1050
99452002,1050
100727953,1050
100259484,1050
99128374,1050
99844619,1050
100473149,1050
99967448,1050
100542699,1050
99896849,1050
100808312,1050
100726076,1050
100813458,1050
100665637,1050
100819436,1050
100149966,1050
100549149,1050
100823473,1050
98135124,1050
99250869,1050
100751729,1050
100546288,1050
99415717,1050
100829092,1050
97924074,1050
100830239,1050
99090059,1050
100559455,1050
100601199,1050
98994994,1050
100725425,1050
100845820,1050
100182732,1050
100786383,1050
100725501,1050
100626760,1050
98804763,1050
100847680,1050
100281751,1050
95422981,1050
100761564,1050
100236358,1050
100551900,1050
100722617,1050
99926865,1050
99878400,1050
100545362,1050
100602902,1050
100591960,1050
99279700,1050
100546333,1050
100786997,1050
100182112,1050
100401296,1050
99809298,1050
100753685,1050
100785750,1050
100585817,1050
100465215,1050
100733161,1050
100234459,1050
100546324,1050
100717322,1050
74350774,1050
100768732,1050
100659604,1050
100210953,1050
100628291,1050
100815869,1050
99949056,1050
95782511,1050
100505386,1050
100454225,1050
100533114,1050
98310638,1050
100504355,1070
99754369,1080
100402972,1080
99810186,1080
99763548,1080
99919915,1090
99938782,1090
99953505,1090
99721242,1090
100035412,1090
100125976,1098
100809335,1098
100513001,1098
100652891,1099
100637849,1099
99731476,1099
100708388,1099
98174546,1099
100803677,1099
100646578,1099
100741029,1099
100590495,1099
100537868,1099
100681948,1099
100765541,1099
100789576,1099
100429202,1099
97570362,1099
94640352,1099
100322123,1099
100781583,1099
100578868,1099
100799348,1099
100310024,1099
100792590,1099
100526105,1099
100065979,1099
100652521,1099
100759124,1099
100790165,1099
100070432,1099
98837396,1099
99222487,1099
100230964,1099
99944638,1099
99746593,1099
99842463,1099
100559270,1099
100039984,1099
100661229,1099
98835898,1099
100717210,1099
98915175,1099
100441208,1100
100025295,1100
98936681,1100
100498909,1100
100297384,1100
100628376,1100
99867215,1100
100043585,1100
100847916,1100
100629453,1100
99885954,1100
100043765,1100
100562275,1100
99771868,1100
99530990,1100
46465737,1100
100710080,1100
100190384,1100
100628201,1100
100649637,1100
100272168,1100
100660411,1100
100579228,1100
99933797,1100
100603862,1100
100083398,1100
100847454,1100
99940206,1100
100663723,1100
100656670,1100
100743316,1100
100648212,1100
100743297,1100
100635910,1100
100275835,1100
100688851,1100
99751561,1100
99258931,1100
99710663,1100
99782323,1100
99912121,1100
98300535,1100
99855485,1100
99218894,1100
99686861,1100
100486886,1100
100594464,1100
96738419,1100
100485816,1100
99791718,1100
99771501,1100
100754504,1100
100314727,1100
76322891,1100
100128142,1100
100807300,1100
99865797,1100
100381420,1100
100595343,1100
100126207,1100
100199767,1100
99894341,1100
99866322,1100
100726901,1100
99708121,1100
100741573,1100
100244453,1100
100710579,1100
100041905,1100
100741536,1100
100691660,1100
100845908,1100
100600686,1100
100138213,1100
100779611,1100
99688861,1100
99435558,1100
99690316,1100
100516666,1100
100598887,1100
100702498,1100
100106771,1100
100844552,1100
100706474,1100
100475353,1100
100708424,1100
100167046,1100
99860813,1100
99568904,1100
100729386,1100
89996850,1100
100064652,1100
100729179,1100
100102990,1100
100740006,1100
99970137,1100
97025839,1100
94484484,1100
100514648,1100
100171314,1100
99568473,1100
100715694,1100
99776066,1100
100369949,1100
100598603,1100
100771122,1100
99628969,1100
86953756,1100
100574066,1100
100491283,1100
100718209,1100
100803943,1100
100506802,1100
100800812,1100
100527628,1100
100843489,1100
100720144,1100
100162895,1100
100721342,1100
100601720,1100
100479708,1100
100585703,1100
100149228,1100
98358169,1100
100606222,1100
99889035,1100
99768966,1100
100149349,1100
100803728,1100
100591540,1100
100030601,1100
100172338,1100
100405954,1100
100591754,1100
100725674,1100
99892651,1100
100509219,1100
99894023,1100
100727988,1100
99408023,1100
100692278,1100
100768634,1100
100519576,1100
100110046,1100
62875233,1100
100732407,1100
98836759,1100
100779242,1100
99441217,1100
100364195,1100
100738284,1100
99094112,1100
100608213,1100
100512927,1100
100602124,1100
100605560,1100
100429392,1100
100738441,1100
100525893,1100
99543511,1100
98034601,1100
100265760,1100
100015936,1100
100802525,1100
100778873,1100
100320520,1100
100582739,1100
100590691,1100
100673339,1100
100225835,1100
100300656,1100
100604636,1100
99911827,1100
97629869,1100
100517787,1100
98214408,1100
100743529,1100
100634527,1100
99093517,1100
99599433,1100
100744876,1100
99826207,1100
99917502,1100
100606467,1100
99739789,1100
100211684,1100
100767436,1100
100749821,1100
100564658,1100
99576593,1100
75084385,1100
99088086,1100
100126133,1100
100603480,1100
99046524,1100
99845322,1100
98728749,1100
100229650,1100
99923500,1100
99801423,1100
100604770,1100
99459765,1100
100754446,1100
100284442,1100
100546425,1100
98550550,1100
99819670,1100
100691283,1100
97685290,1100
99928278,1100
100758055,1100
100604764,1100
98822981,1100
98399335,1100
100838502,1100
99524617,1100
100758872,1100
100626917,1100
100707699,1100
100493587,1100
100762401,1100
99725671,1100
100800572,1100
99772754,1100
100552689,1100
100518749,1100
99933409,1100
99934321,1100
99934153,1100
100765933,1100
100765957,1100
99934570,1100
100766092,1100
100734869,1100
100737384,1100
100170813,1100
99935431,1100
100678877,1100
99770797,1100
99935912,1100
100588278,1100
100768870,1100
100572562,1100
99937265,1100
99959238,1100
99896966,1100
100576231,1100
99505031,1100
97698319,1100
100593453,1100
100775161,1100
98951856,1100
100170735,1100
100313054,1100
99834465,1100
100711517,1100
100677503,1100
100645433,1100
99844123,1100
100289854,1100
100209860,1100
100598354,1100
100799439,1100
100042418,1100
99947863,1100
100468395,1100
100764010,1100
100782260,1100
100744541,1100
99850579,1100
100849761,1100
100653565,1100
100579368,1100
100783897,1100
99911868,1100
97783794,1100
97934260,1100
99952096,1100
100785160,1100
100784940,1100
98320132,1100
98799073,1100
100236959,1100
100788261,1100
100291763,1100
99957387,1100
100543371,1100
100704231,1100
100340200,1100
98900805,1100
100721703,1100
100828471,1100
100175068,1100
100521356,1100
100612734,1100
100179171,1100
100791787,1100
99878553,1100
100097999,1100
99820086,1100
100585048,1100
99115125,1100
99558337,1100
100418852,1100
100250566,1100
100633218,1100
100509008,1100
98162686,1100
99964383,1100
99182156,1100
99804524,1100
100730909,1100
100309859,1100
98151556,1100
100798892,1100
99965915,1100
100309826,1100
99966942,1100
100185117,1100
100148584,1100
99277344,1100
100154823,1100
96561683,1100
100762984,1100
100155944,1100
100800718,1100
100567672,1100
100508256,1100
100748286,1100
96981481,1100
100154755,1100
100758730,1100
100235398,1100
100689588,1100
98123685,1100
99969790,1100
100259482,1100
100599983,1100
99970703,1100
100803077,1100
100179047,1100
100265397,1100
100669561,1100
97999159,1100
98107267,1100
100807363,1100
99974756,1100
98665713,1100
100808024,1100
99963687,1100
99963378,1100
99622404,1100
100809048,1100
99139326,1100
99963369,1100
96578086,1100
99725749,1100
100587805,1100
100606462,1100
95115345,1100
100710544,1100
99963684,1100
100547518,1100
100375188,1100
99686098,1100
99686163,1100
100811277,1100
100748059,1100
100811304,1100
100497772,1100
100245924,1100
98384376,1100
100623562,1100
100722380,1100
99717616,1100
100572851,1100
100524007,1100
97554598,1100
100813132,1100
100121077,1100
100582515,1100
100756563,1100
99998390,1100
100585708,1100
98659395,1100
99751971,1100
100423970,1100
99984277,1100
100038300,1100
99962353,1100
99765412,1100
100816075,1100
100816076,1100
100770319,1100
100462219,1100
100367967,1100
100250923,1100
100818456,1100
99858651,1100
98705722,1100
80028264,1100
99988919,1100
100332187,1100
100819579,1100
99989545,1100
100478426,1100
99864938,1100
99665633,1100
100320954,1100
100328675,1100
100482653,1100
100076791,1100
100829495,1100
100624850,1100
100536489,1100
100566503,1100
100633317,1100
100794234,1100
100268494,1100
100201644,1100
100671284,1100
100615451,1100
99994566,1100
99922672,1100
100263823,1100
100523738,1100
99804774,1100
99997177,1100
100652374,1100
100497989,1100
100826366,1100
100268598,1100
100585315,1100
99776203,1100
53285670,1100
100173619,1100
82891683,1100
98301159,1100
100783921,1100
99799009,1100
100269107,1100
100210513,1100
100830362,1100
87859278,1100
100483468,1100
100830507,1100
100828373,1100
100049029,1100
100725996,1100
100830573,1100
100644714,1100
100643207,1100
99856179,1100
100832762,1100
100006004,1100
100585043,1100
100833017,1100
100567795,1100
100317509,1100
95579826,1100
100006811,1100
100791705,1100
100042769,1100
99238427,1100
100209415,1100
100834617,1100
99934854,1100
99441461,1100
99720636,1100
99895781,1100
100008514,1100
100559892,1100
100009317,1100
100591925,1100
99528655,1100
100210270,1100
100836581,1100
99789642,1100
100538160,1100
100511790,1100
93526155,1100
99872445,1100
99929452,1100
100374714,1100
100012000,1100
99267734,1100
100698768,1100
100839428,1100
100211246,1100
66595469,1100
98858211,1100
100259553,1100
99909032,1100
100391797,1100
100717860,1100
100819738,1100
99727852,1100
100535423,1100
74779616,1100
100235152,1100
100501687,1100
100495698,1100
100054210,1100
77611586,1100
100767628,1100
100842781,1100
100246337,1100
98876033,1100
93015220,1100
100524272,1100
99868715,1100
98374910,1100
99186695,1100
100518313,1100
100632136,1100
100500223,1100
100213915,1100
98651806,1100
100846350,1100
97279605,1100
100789675,1100
100846629,1100
100081029,1100
100628920,1100
100044598,1100
100272299,1100
99934855,1100
100531394,1100
100292813,1100
97924705,1100
99914052,1100
100229995,1100
97254159,1100
100182527,1100
99455738,1100
100848056,1100
100812382,1100
100318097,1100
100694284,1100
100748664,1100
100338607,1100
100218921,1100
100849474,1100
100849338,1100
100214774,1100
100849827,1100
99782352,1100
100601451,1100
95453743,1100
100499490,1100
100822326,1100
99915676,1100
99872240,1100
100177453,1100
99768492,1100
95659457,1100
98894484,1100
100757787,1100
100210616,1100
100851064,1100
99852856,1100
99618501,1100
99618028,1100
99612231,1100
100542755,1100
100824574,1100
99859112,1100
100033093,1100
100789098,1100
99759998,1100
99839656,1100
100243328,1100
94626305,1100
99760985,1100
99935684,1100
99844661,1100
100837217,1100
93094850,1100
100037062,1100
100272978,1100
100654948,1100
99692179,1100
100788724,1100
99436887,1100
100234985,1100
100628409,1100
100612561,1100
100599678,1100
99107955,1100
100611942,1100
100075694,1100
100691965,1100
82917409,1100
100314943,1100
100097289,1100
100549098,1100
99741127,1100
98315351,1100
100512618,1100
99747800,1100
99502198,1100
100246629,1100
100539025,1100
99635244,1100
99123088,1100
100518520,1100
100219991,1100
100519730,1100
100457008,1100
100530253,1100
100788150,1100
100221775,1100
100778207,1100
100523814,1100
100586137,1100
100232852,1100
99871965,1100
100756724,1100
100050007,1100
90258176,1100
100247635,1100
100723721,1100
100712232,1100
99746491,1100
100553478,1100
100627534,1100
100201993,1100
99767431,1100
100227777,1100
99851563,1100
100822051,1100
99303753,1100
100539948,1100
98643303,1100
98180228,1100
99932845,1100
96200302,1100
99590234,1100
100232327,1100
99806838,1100
100573166,1100
99769112,1100
86253104,1100
95681846,1100
100568871,1100
100080364,1100
100664779,1100
99398488,1100
100342966,1100
100787150,1100
100000787,1100
100523523,1100
100754535,1100
72365291,1100
100553318,1100
99969448,1100
99872397,1100
100464645,1100
100504690,1100
99990293,1100
100060350,1100
100386293,1100
100547257,1100
98487831,1100
99601666,1100
100290514,1100
98295197,1100
100239335,1100
100582955,1100
99173773,1100
99826620,1100
100565947,1100
100632121,1100
100626306,1100
100051135,1100
100754238,1100
99734085,1100
99885720,1100
100819923,1100
97089673,1100
99158115,1100
98253672,1100
100616685,1100
100580418,1100
98867668,1100
99771600,1100
99850370,1100
99971983,1100
100509352,1100
99452724,1100
100785714,1100
100581900,1100
100753512,1100
100788756,1100
100625606,1100
99782510,1100
97270532,1100
100785314,1100
100069197,1100
100217968,1100
99799497,1100
100468034,1100
100609163,1100
100785007,1100
100661729,1100
100784997,1100
100262048,1100
100279283,1100
99820236,1100
99862470,1100
100234953,1100
100225841,1100
100818725,1100
100622671,1100
99748813,1100
87194367,1100
100612917,1100
100394114,1100
100589434,1100
99826055,1100
100625114,1100
99754251,1100
100588325,1100
99870590,1100
100664729,1100
99862635,1100
99344999,1100
100818046,1100
100231398,1100
100783138,1100
100625476,1100
99778519,1100
99416226,1100
100764203,1100
99890400,1100
100502741,1100
100608650,1100
100542195,1100
99726967,1100
99950644,1100
99879473,1100
99847816,1100
100437097,1100
100220972,1100
100607424,1100
98975710,1100
100671322,1100
98823423,1100
100577946,1100
100498486,1100
100751417,1100
100715762,1100
100511139,1100
99987671,1100
99758384,1100
100268487,1100
100503809,1100
100234526,1100
100743372,1100
98130580,1100
99819532,1100
96858040,1100
100658814,1100
100729680,1100
100168899,1100
100634574,1100
100815735,1100
100632413,1100
100830077,1100
99508966,1100
100658743,1100
100066750,1100
100006643,1100
100634917,1100
100607248,1100
99757154,1100
100095274,1100
99829549,1100
100143842,1100
100553325,1100
99814318,1100
100637304,1100
100637253,1100
99865468,1100
100637724,1100
100637899,1100
100535382,1100
100612772,1100
100486296,1100
100352663,1100
99832486,1100
100526295,1100
100503965,1100
100451503,1100
100098748,1100
100811076,1100
100642695,1100
100642842,1100
100525081,1100
99884470,1100
100848612,1100
100650021,1100
100589773,1100
100566416,1100
100695047,1100
100646189,1100
100498946,1100
100780009,1100
100646813,1100
100537802,1100
95908804,1100
99997179,1100
100704918,1100
99947297,1100
99932404,1109
99939474,1111
99707620,1140
100595668,1150
100638770,1150
97182380,1150
100549815,1150
100228671,1150
98939147,1150
100666032,1150
100621666,1150
53224362,1150
99909175,1150
100683744,1150
100685495,1150
100603208,1150
99002461,1150
98726868,1150
100120168,1150
100245169,1150
100709254,1150
100620151,1150
98630356,1150
99586929,1150
98993679,1150
100594092,1150
99724029,1150
99888210,1150
99863145,1150
100739178,1150
100573507,1150
99901790,1150
100690628,1150
100253642,1150
97058035,1150
99969621,1150
99837351,1150
100518929,1150
99669418,1150
100606269,1150
100512959,1150
100766611,1150
100308651,1150
100769733,1150
100514774,1150
100771457,1150
100251703,1150
100077996,1150
99645903,1150
99966256,1150
100780494,1150
100610416,1150
100659438,1150
100727940,1150
99889290,1150
98232138,1150
100764483,1150
100789083,1150
99175521,1150
99766943,1150
99858121,1150
99978602,1150
99977380,1150
99656481,1150
100396070,1150
99897670,1150
100763124,1150
100562928,1150
100713470,1150
100729200,1150
99800548,1150
100578134,1150
99975230,1150
100701991,1150
97550978,1150
100062080,1150
100761823,1150
100761565,1150
100822265,1150
100543665,1150
99996484,1150
100594862,1150
100566356,1150
100788339,1150
100726166,1150
100669571,1150
100242838,1150
100747905,1150
100307552,1150
100837067,1150
98123220,1150
100840024,1150
100521301,1150
99393204,1150
100019954,1150
100532265,1150
100797127,1150
100502712,1150
100521689,1150
100216546,1150
100666866,1150
99332027,1150
99979850,1150
100611743,1150
100756885,1150
99888801,1150
100788181,1150
99521507,1150
100291539,1150
100578307,1150
99378313,1150
100103965,1150
99284176,1150
99976302,1150
96917324,1150
97977088,1150
100549977,1150
100297242,1150
99609977,1150
100504365,1150
99757520,1150
100819957,1150
100571427,1150
100232422,1150
100467933,1150
100786175,1150
100498581,1150
99840479,1150
100567810,1150
100620757,1150
100662088,1150
99988966,1150
100784582,1150
100661463,1150
100625659,1150
99826902,1150
100682101,1150
100492163,1150
100601192,1150
100603435,1150
100585014,1150
100665181,1150
100451540,1150
99602542,1150
100650480,1150
100582585,1150
100501755,1150
100286461,1150
99847962,1150
100235858,1150
100528355,1150
100638850,1150
100780922,1150
100749961,1150
98888617,1150
85250877,1150
99209210,1150
100853530,1150
100776720,1150
100561016,1155
100518070,1158
100504340,1180
100305568,1180
100201269,1180
100248167,1180
98337211,1188
97907918,1189
100852561,1190
99740182,1190
100514674,1198
99754932,1198
100578504,1198
100672153,1198
100275646,1198
99919873,1198
100558631,1199
100710475,1199
89377844,1199
100047068,1199
100392189,1199
97823643,1199
97977622,1199
100734431,1199
100252072,1199
100745506,1199
100605423,1199
99934573,1199
100527281,1199
100520978,1199
100780899,1199
100745466,1199
100827681,1199
99933651,1199
100542644,1199
100509395,1199
100801607,1199
100802238,1199
100310022,1199
100804424,1199
95199898,1199
100831561,1199
100454055,1199
99432460,1199
100816795,1199
100722260,1199
99993129,1199
99224069,1199
100300432,1199
99402068,1199
99638004,1199
100826700,1199
100828346,1199
100269366,1199
100508826,1199
100502545,1199
99754261,1199
100442327,1199
100758359,1199
100498047,1199
100215358,1199
99558758,1199
100304001,1199
99643174,1199
100523284,1199
97569890,1199
